location_type,map_label,lat,lon,country,candidate_rank,opportunity_tier
Existing Greggs,Greggs,50.6201935,-3.411836,England,,
Existing Greggs,Greggs,52.961656,-1.2672874,England,,
Existing Greggs,Greggs,50.9415474,-2.6313342,England,,
Existing Greggs,Greggs,52.061439,1.1982516,England,,
Existing Greggs,Greggs,52.5037256,-1.7494147,England,,
Existing Greggs,Greggs,51.4926647,-0.2243813,England,,
Existing Greggs,Greggs,53.4892761,-2.0946369,England,,
Existing Greggs,Greggs,51.7681997,-3.3634719,Wales,,
Existing Greggs,Greggs,55.8849817,-3.1649359,Scotland,,
Existing Greggs,Greggs,51.4891277,0.2832671,England,,
Existing Greggs,Greggs,53.6624738,-2.6317097,England,,
Existing Greggs,Greggs,55.9545297,-2.8141869,Scotland,,
Existing Greggs,Greggs,55.8439762,-4.4681082,Scotland,,
Existing Greggs,Greggs,54.6553931,-1.2333682,England,,
Existing Greggs,Greggs,51.409711,-0.3058372,England,,
Existing Greggs,Greggs,54.7460292,-1.815036,England,,
Existing Greggs,Greggs,51.2523671,-1.1080533,England,,
Existing Greggs,Greggs,54.7042583,-1.5677197,England,,
Existing Greggs,Greggs,53.4962609,-2.2728551,England,,
Existing Greggs,Greggs,51.3929637,0.1118002,England,,
Existing Greggs,Greggs,53.5797709,-2.430112,England,,
Existing Greggs,Greggs,51.5702939,-2.9998911,Wales,,
Existing Greggs,Greggs,52.0636059,1.1096233,England,,
Existing Greggs,Greggs,51.7020912,-3.4203089,Wales,,
Existing Greggs,Greggs,54.5994038,-1.297749,England,,
Existing Greggs,Greggs,53.250543,-3.1381143,Wales,,
Existing Greggs,Greggs,54.6038675,-3.5348326,England,,
Existing Greggs,Greggs,51.6359985,-2.6836202,Wales,,
Existing Greggs,Greggs,53.2394209,-2.9498389,England,,
Existing Greggs,Greggs,55.4630595,-4.6305568,Scotland,,
Existing Greggs,Greggs,53.7801276,-3.0342386,England,,
Existing Greggs,Greggs,52.2993194,-0.7319481,England,,
Existing Greggs,Greggs,51.6543782,-0.3947542,England,,
Existing Greggs,Greggs,51.6569088,-0.3982031,England,,
Existing Greggs,Greggs,51.7454989,-3.3781842,Wales,,
Existing Greggs,Greggs,53.4816743,-2.2385099,England,,
Existing Greggs,Greggs,51.5913349,-0.104577,England,,
Existing Greggs,Greggs,52.1925804,-1.7043499,England,,
Existing Greggs,Greggs,53.4818793,-2.0571608,England,,
Existing Greggs,Greggs,53.5655547,-0.0857201,England,,
Existing Greggs,Greggs,51.570385,0.461104,England,,
Existing Greggs,Greggs,55.8687302,-3.7032607,Scotland,,
Existing Greggs,Greggs,51.4746483,-3.1537719,Wales,,
Existing Greggs,Greggs,52.7087923,-2.7525167,England,,
Existing Greggs,Greggs,53.7837355,-1.7973617,England,,
Existing Greggs,Greggs,54.9685102,-1.8376581,England,,
Existing Greggs,Greggs,51.4404957,0.7613655,England,,
Existing Greggs,Greggs,51.7454168,-3.3800259,Wales,,
Existing Greggs,Greggs,50.5656243,-2.4520421,England,,
Existing Greggs,Greggs,52.6429063,-2.0575355,England,,
Existing Greggs,Greggs,52.6074344,-1.6406929,England,,
Existing Greggs,Greggs,53.409431,-2.9238411,England,,
Existing Greggs,Greggs,51.9478097,-0.5011453,England,,
Existing Greggs,Greggs,54.3748567,-1.7231214,England,,
Existing Greggs,Greggs,57.1913972,-2.1216071,Scotland,,
Existing Greggs,Greggs,51.5622691,0.0333796,England,,
Existing Greggs,Greggs,52.3679644,-2.7180815,England,,
Existing Greggs,Greggs,51.4689945,-0.3610315,England,,
Existing Greggs,Greggs,54.2626479,-2.9610979,England,,
Existing Greggs,Greggs,51.11763,1.3068612,England,,
Existing Greggs,Greggs,51.117648,1.3068817,England,,
Existing Greggs,Greggs,51.1176367,1.3068661,England,,
Existing Greggs,Greggs,51.1179784,1.3070527,England,,
Existing Greggs,Greggs,53.3983971,-2.5425532,England,,
Existing Greggs,Greggs,52.6656604,1.2732285,England,,
Existing Greggs,Greggs,56.460268,-2.971451,Scotland,,
Existing Greggs,Greggs,52.19471,0.1367196,England,,
Existing Greggs,Greggs,53.8028073,-3.0078857,England,,
Existing Greggs,Greggs,51.5771463,-2.9447575,Wales,,
Existing Greggs,Greggs,53.6674448,-1.8242159,England,,
Existing Greggs,Greggs,51.1948578,0.2741638,England,,
Existing Greggs,Greggs,51.7166586,-1.9680755,England,,
Existing Greggs,Greggs,51.7013309,-0.0347842,England,,
Existing Greggs,Greggs,53.5595818,-0.0316379,England,,
Existing Greggs,Greggs,52.5867678,-1.1058959,England,,
Existing Greggs,Greggs,56.4756561,-3.0468473,Scotland,,
Existing Greggs,Greggs,53.4137968,-2.9118084,England,,
Existing Greggs,Greggs,55.9868483,-4.5814246,Scotland,,
Existing Greggs,Greggs,52.5790261,1.7276889,England,,
Existing Greggs,Greggs,51.5758689,-3.2173247,Wales,,
Existing Greggs,Greggs,55.8378652,-4.2436966,Scotland,,
Existing Greggs,Greggs,53.4189568,-2.5274362,England,,
Existing Greggs,Greggs,51.4832677,-0.3084421,England,,
Existing Greggs,Greggs,56.0238418,-3.9084253,Scotland,,
Existing Greggs,Greggs,55.9202134,-4.3340469,Scotland,,
Existing Greggs,Greggs,53.0694628,-2.3366796,England,,
Existing Greggs,Greggs,52.2301799,-1.0187084,England,,
Existing Greggs,Greggs,51.3173968,-2.2070195,England,,
Existing Greggs,Greggs,53.4736115,-2.3002236,England,,
Existing Greggs,Greggs,51.4811449,-3.1767085,Wales,,
Existing Greggs,Greggs,50.7237966,-3.530463,England,,
Existing Greggs,Greggs,52.4339359,-1.4326647,England,,
Existing Greggs,Greggs,52.6875595,-0.3280981,England,,
Existing Greggs,Greggs,50.723024,-3.5322083,England,,
Existing Greggs,Greggs,51.5167799,0.0819951,England,,
Existing Greggs,Greggs Outlet,53.5428644,-2.1152612,England,,
Existing Greggs,Greggs,53.5416163,-2.1135507,England,,
Existing Greggs,Greggs,51.4685762,-0.3639598,England,,
Existing Greggs,Greggs,55.9812873,-3.1903467,Scotland,,
Existing Greggs,Greggs,54.8363651,-1.3303596,England,,
Existing Greggs,Greggs,52.4092863,-1.510016,England,,
Existing Greggs,Greggs,52.4090667,-1.5130988,England,,
Existing Greggs,Greggs,52.4443395,-1.4921547,England,,
Existing Greggs,Greggs,52.8295061,0.8493242,England,,
Existing Greggs,Greggs,51.2428498,-0.7509374,England,,
Existing Greggs,Greggs,52.48203,-1.8907986,England,,
Existing Greggs,Greggs Outlet,53.4225783,-1.4554359,England,,
Existing Greggs,Greggs,51.2294485,-0.7427027,England,,
Existing Greggs,Greggs,52.036092,-0.6872715,England,,
Existing Greggs,Greggs,51.5589805,-3.0364712,Wales,,
Existing Greggs,Greggs,55.9498931,-3.9860873,Scotland,,
Existing Greggs,Greggs,55.9571991,-4.5612408,Scotland,,
Existing Greggs,Greggs Outlet,55.8491157,-4.2502189,Scotland,,
Existing Greggs,Greggs,51.5212871,-3.1194936,Wales,,
Existing Greggs,Greggs Outlet,51.5185556,0.0127956,England,,
Existing Greggs,Greggs,51.4619436,-3.4477327,Wales,,
Existing Greggs,Greggs,51.5002735,-3.2047484,Wales,,
Existing Greggs,Greggs Outlet,51.5110968,0.0329703,England,,
Existing Greggs,Greggs,51.8789489,0.5502167,England,,
Existing Greggs,Greggs,54.5812485,-1.3358293,England,,
Existing Greggs,Greggs,51.5885438,-0.0604529,England,,
Existing Greggs,Greggs,57.2840553,-2.375025,Scotland,,
Existing Greggs,Greggs,51.4808186,-0.0097009,England,,
Existing Greggs,Greggs,51.5663526,0.5042826,England,,
Existing Greggs,Greggs,57.6403319,-3.2624939,Scotland,,
Existing Greggs,Greggs,51.5074653,-3.5778049,Wales,,
Existing Greggs,Greggs,51.4662377,0.0089148,England,,
Existing Greggs,Greggs,53.2070155,-2.4981908,England,,
Existing Greggs,Greggs,51.6706383,-1.2823193,England,,
Existing Greggs,Greggs,52.2733614,-0.8654171,England,,
Existing Greggs,Greggs,51.7833926,0.105954,England,,
Existing Greggs,Greggs,52.8549961,-1.5831471,England,,
Existing Greggs,Greggs,51.5510417,-0.109903,England,,
Existing Greggs,Greggs,51.3460795,-0.8017859,England,,
Existing Greggs,Greggs,53.326311,-2.2320515,England,,
Existing Greggs,Greggs,55.8835212,-3.5108399,Scotland,,
Existing Greggs,Greggs,51.4521424,-2.1317261,England,,
Existing Greggs,Greggs,53.4247002,-2.9329996,England,,
Existing Greggs,Greggs,51.8647386,-2.2464602,England,,
Existing Greggs,Greggs,51.8648145,-2.2429326,England,,
Existing Greggs,Greggs,55.9390242,-3.0547438,Scotland,,
Existing Greggs,Greggs,51.1013279,-2.1858742,England,,
Existing Greggs,Greggs,54.5244712,-1.216013,England,,
Existing Greggs,Greggs,51.6140139,-0.1759804,England,,
Existing Greggs,Greggs,52.4106088,-1.2460568,England,,
Existing Greggs,Greggs,52.8997168,-1.8600199,England,,
Existing Greggs,Greggs,51.4258515,-1.0351912,England,,
Existing Greggs,Greggs,51.4308734,-0.1844169,England,,
Existing Greggs,Greggs,52.9045208,-2.4850975,England,,
Existing Greggs,Greggs,53.5770956,-2.0938076,England,,
Existing Greggs,Greggs,55.7757491,-4.0335875,Scotland,,
Existing Greggs,Greggs,55.7744826,-4.036774,Scotland,,
Existing Greggs,Greggs,53.0486898,-0.7782818,England,,
Existing Greggs,Greggs,53.5457307,-2.1408325,England,,
Existing Greggs,Greggs,53.5142455,-2.9105653,England,,
Existing Greggs,Greggs,53.8222238,-3.0329239,England,,
Existing Greggs,Greggs,55.7888799,-3.9897601,Scotland,,
Existing Greggs,Greggs,51.5069571,0.1066812,England,,
Existing Greggs,Greggs,53.124936,-1.2624609,England,,
Existing Greggs,Greggs,51.557773,0.0703644,England,,
Existing Greggs,Greggs,51.7326992,0.4557734,England,,
Existing Greggs,Greggs,53.5915214,-2.2951298,England,,
Existing Greggs,Greggs,55.8660101,-3.9786119,Scotland,,
Existing Greggs,Greggs,53.8160495,-2.8953339,England,,
Existing Greggs,Greggs,51.501426,-0.1116217,England,,
Existing Greggs,Greggs,50.8270055,-0.1416601,England,,
Existing Greggs,Greggs,53.5187892,-2.1443384,England,,
Existing Greggs,Greggs,51.5183946,-0.1121274,England,,
Existing Greggs,Greggs,52.0812912,0.4401919,England,,
Existing Greggs,Greggs,56.3402742,-2.7973743,Scotland,,
Existing Greggs,Greggs,55.7906691,-3.9921042,Scotland,,
Existing Greggs,Greggs Outlet,55.8561538,-4.2440803,Scotland,,
Existing Greggs,Greggs,53.7938476,-1.7514956,England,,
Existing Greggs,Greggs,51.5906186,0.0821742,England,,
Existing Greggs,Greggs,53.6152917,-2.1297791,England,,
Existing Greggs,Greggs,50.7078407,-4.0590048,England,,
Existing Greggs,Greggs,53.9617107,-2.7600937,England,,
Existing Greggs,Greggs,53.4801391,-2.2376678,England,,
Existing Greggs,Greggs,52.643543,-2.0553834,England,,
Existing Greggs,Greggs,52.2395287,0.7814579,England,,
Existing Greggs,Greggs,52.7117488,-2.5004984,England,,
Existing Greggs,Greggs,51.5030759,-3.22636,Wales,,
Existing Greggs,Greggs,53.6905065,-1.6285975,England,,
Existing Greggs,Greggs,51.4426568,-0.0445755,England,,
Existing Greggs,Greggs,51.6249751,-3.9382413,Wales,,
Existing Greggs,Greggs,51.573974,-3.292878,Wales,,
Existing Greggs,Greggs,51.5806472,-2.9854555,Wales,,
Existing Greggs,Greggs,52.2952396,-0.6867567,England,,
Existing Greggs,Greggs,52.9881619,-1.2126083,England,,
Existing Greggs,Greggs,50.7069131,-3.5298716,England,,
Existing Greggs,Greggs,54.228583,-1.3292159,England,,
Existing Greggs,Greggs,51.3040873,-0.4058052,England,,
Existing Greggs,Greggs,52.7119048,-1.7783394,England,,
Existing Greggs,Greggs,51.4253903,-0.0044833,England,,
Existing Greggs,Greggs,52.8861189,-2.1734528,England,,
Existing Greggs,Greggs,50.530236,-3.6112072,England,,
Existing Greggs,Greggs,53.4831959,-2.240148,England,,
Existing Greggs,Greggs,52.1854922,0.1600204,England,,
Existing Greggs,Greggs,52.014645,-0.2022714,England,,
Existing Greggs,Greggs,51.8222737,-3.0189144,Wales,,
Existing Greggs,Greggs,53.5759804,-2.2755327,England,,
Existing Greggs,Greggs,55.845339,-4.3448822,Scotland,,
Existing Greggs,Greggs,56.0034279,-4.7334445,Scotland,,
Existing Greggs,Greggs,53.8336017,-1.7778036,England,,
Existing Greggs,Greggs,52.5910167,-3.8507019,Wales,,
Existing Greggs,Greggs,51.4635892,-2.1147176,England,,
Existing Greggs,Greggs,51.2054693,-2.1800177,England,,
Existing Greggs,Greggs,55.7757351,-3.9488091,Scotland,,
Existing Greggs,Greggs,51.3732371,-2.1384496,England,,
Existing Greggs,Greggs,53.7974828,-1.5455228,England,,
Existing Greggs,Greggs,57.1991241,-2.1831722,Scotland,,
Existing Greggs,Greggs,51.602238,-3.3402575,Wales,,
Existing Greggs,Greggs,54.5445966,-3.584912,England,,
Existing Greggs,Greggs,51.5045826,-0.0842922,England,,
Existing Greggs,Greggs,51.5507808,0.1987454,England,,
Existing Greggs,Greggs,55.8583955,-4.2561955,Scotland,,
Existing Greggs,Greggs,55.8569269,-4.2542832,Scotland,,
Existing Greggs,Greggs,51.5285281,-0.0477474,England,,
Existing Greggs,Greggs Outlet,55.8513707,-4.1949193,Scotland,,
Existing Greggs,Greggs,53.0463922,-2.9871686,Wales,,
Existing Greggs,Greggs,55.8363833,-4.2107564,Scotland,,
Existing Greggs,Greggs,53.4664724,-2.3510236,England,,
Existing Greggs,Greggs,51.5399658,0.7125924,England,,
Existing Greggs,Greggs,51.6248704,-3.9425603,Wales,,
Existing Greggs,Greggs,51.3860391,0.4814532,England,,
Existing Greggs,Greggs,51.4027331,-0.1938392,England,,
Existing Greggs,Greggs,53.5016144,-1.4738314,England,,
Existing Greggs,Greggs,53.2924798,-2.5926078,England,,
Existing Greggs,Greggs,51.8108805,-2.7177893,Wales,,
Existing Greggs,Greggs,53.7483722,-2.4836558,England,,
Existing Greggs,Greggs,51.5064258,-0.4187754,England,,
Existing Greggs,Greggs,51.7747495,-3.2449593,Wales,,
Existing Greggs,Greggs,51.488348,-3.1783994,Wales,,
Existing Greggs,Greggs,50.9980582,-1.4987667,England,,
Existing Greggs,Greggs,52.5373256,-2.8022887,England,,
Existing Greggs,Greggs,53.4207828,-2.3303168,England,,
Existing Greggs,Greggs,50.8140831,-1.9126924,England,,
Existing Greggs,Greggs,52.4070768,-1.5243832,England,,
Existing Greggs,Greggs,51.4392664,0.2734066,England,,
Existing Greggs,Greggs,54.570303,-1.1815622,England,,
Existing Greggs,Greggs,53.7868581,-0.3205674,England,,
Existing Greggs,Greggs,51.9465447,-0.0284129,England,,
Existing Greggs,Greggs,53.0455473,-2.9935095,Wales,,
Existing Greggs,Greggs,53.5112976,-2.4313173,England,,
Existing Greggs,Greggs,54.9872475,-3.2603025,Scotland,,
Existing Greggs,Greggs,53.567295,-2.2308925,England,,
Existing Greggs,Greggs,54.575629,-1.237985,England,,
Existing Greggs,Greggs,53.3010034,-2.4007916,England,,
Existing Greggs,Greggs,53.30021,-2.400341,England,,
Existing Greggs,Greggs,51.4284993,-0.9455617,England,,
Existing Greggs,Greggs,51.4320428,0.395375,England,,
Existing Greggs,Greggs,51.6660363,-3.1952624,Wales,,
Existing Greggs,Greggs,50.6153276,-2.4555654,England,,
Existing Greggs,Greggs,51.5079624,-0.2230359,England,,
Existing Greggs,Greggs,51.4987022,-3.193698,Wales,,
Existing Greggs,Greggs,51.6413401,-3.9355744,Wales,,
Existing Greggs,Greggs,51.1930228,0.2724856,England,,
Existing Greggs,Greggs,51.0819576,-4.0614624,England,,
Existing Greggs,Greggs,53.3589874,-2.5046462,England,,
Existing Greggs,Greggs,53.4492829,-2.3026082,England,,
Existing Greggs,Greggs,50.3914897,-4.1823772,England,,
Existing Greggs,Greggs,55.5971514,-4.4748493,Scotland,,
Existing Greggs,Greggs,53.9471553,-1.3686571,England,,
Existing Greggs,Greggs,53.944719,-1.3708252,England,,
Existing Greggs,Greggs,51.3986208,-3.3394861,Wales,,
Existing Greggs,Greggs,54.9958607,-3.0566162,Scotland,,
Existing Greggs,Greggs,55.7900496,-3.9131285,Scotland,,
Existing Greggs,Greggs,55.8518075,-4.1697102,Scotland,,
Existing Greggs,Greggs,54.5111791,-6.0485139,Northern Ireland,,
Existing Greggs,Greggs,51.7593604,-0.4382636,England,,
Existing Greggs,Greggs,53.4199418,-2.3042971,England,,
Existing Greggs,Greggs,53.0816765,-0.8056632,England,,
Existing Greggs,Greggs,51.4896252,0.0200769,England,,
Existing Greggs,Greggs,51.1657787,-2.9885024,England,,
Existing Greggs,Greggs,55.6023398,-2.7520331,Scotland,,
Existing Greggs,Greggs,55.9400186,-4.1572232,Scotland,,
Existing Greggs,Greggs,52.5851871,1.7240329,England,,
Existing Greggs,Greggs,53.357106,-2.1657199,England,,
Existing Greggs,Greggs,51.6352104,-1.8345254,England,,
Existing Greggs,Greggs,51.5080725,-0.3472357,England,,
Existing Greggs,Greggs,53.1109655,-1.2983059,England,,
Existing Greggs,Greggs,55.5441953,-4.6629476,Scotland,,
Existing Greggs,Greggs,54.5985907,-5.9281169,Northern Ireland,,
Existing Greggs,Greggs,51.519409,-0.1804527,England,,
Existing Greggs,Greggs,53.2728123,-2.8125623,England,,
Existing Greggs,Greggs,54.9660702,-1.7164991,England,,
Existing Greggs,Greggs,53.0389161,-2.9276786,Wales,,
Existing Greggs,Greggs,51.6568908,-0.2740051,England,,
Existing Greggs,Greggs,56.9644279,-2.2085501,Scotland,,
Existing Greggs,Greggs,52.8495725,-3.0279793,England,,
Existing Greggs,Greggs,51.7160921,-0.2826362,England,,
Existing Greggs,Greggs,53.7543574,-2.3690982,England,,
Existing Greggs,Greggs,52.9668929,-2.7052277,England,,
Existing Greggs,Greggs,52.6821411,-2.7600843,England,,
Existing Greggs,Greggs,51.5004604,0.0038376,England,,
Existing Greggs,Greggs,53.1589796,-2.9097196,England,,
Existing Greggs,Greggs,51.4642767,-3.2700687,Wales,,
Existing Greggs,Greggs,52.8051714,-2.1129335,England,,
Existing Greggs,Greggs,52.5087036,-1.8236842,England,,
Existing Greggs,Greggs,52.5555369,-2.013429,England,,
Existing Greggs,Greggs,52.5130112,-1.7093169,England,,
Existing Greggs,Greggs,52.6829633,-1.8287846,England,,
Existing Greggs,Greggs Outlet,52.5030847,-1.9163013,England,,
Existing Greggs,Greggs,52.5069831,-0.426473,England,,
Existing Greggs,Greggs,52.1884133,-2.171641,England,,
Existing Greggs,Greggs,51.2528711,0.5454043,England,,
Existing Greggs,Greggs,54.5250713,-1.5534697,England,,
Existing Greggs,Greggs,52.2607092,0.7100013,England,,
Existing Greggs,Greggs,57.6468179,-3.3318245,Scotland,,
Existing Greggs,Greggs,55.8483913,-4.4896048,Scotland,,
Existing Greggs,Greggs,53.4740172,-2.1647015,England,,
Existing Greggs,Greggs,51.2071111,0.0623601,England,,
Existing Greggs,Greggs,52.6917151,-2.1208522,England,,
Existing Greggs,Greggs,51.5196009,-0.644986,England,,
Existing Greggs,Greggs,53.1676092,-3.1344018,Wales,,
Existing Greggs,Greggs,56.2096171,-3.4393596,Scotland,,
Existing Greggs,Greggs,55.0139769,-1.6613978,England,,
Existing Greggs,Greggs,56.4829694,-2.9931296,Scotland,,
Existing Greggs,Greggs,56.1349083,-3.1493292,Scotland,,
Existing Greggs,Greggs,56.56091,-2.5832478,Scotland,,
Existing Greggs,Greggs,51.5999781,-0.6686154,England,,
Existing Greggs,Greggs,51.4964369,-3.1804095,Wales,,
Existing Greggs,Greggs,51.8506923,-2.6619503,England,,
Existing Greggs,Greggs,51.4826966,-3.1745914,Wales,,
Existing Greggs,Greggs,51.5610887,-1.7859317,England,,
Existing Greggs,Greggs,51.3916534,-3.2759849,Wales,,
Existing Greggs,Greggs,53.9254028,-1.8232232,England,,
Existing Greggs,Greggs,52.4095951,-1.503925,England,,
Existing Greggs,Greggs,51.4802165,-3.1795777,Wales,,
Existing Greggs,Greggs,51.5068296,-3.5780193,Wales,,
Existing Greggs,Greggs,52.8678254,-1.3705773,England,,
Existing Greggs,Greggs,51.2136405,-1.5349375,England,,
Existing Greggs,Greggs,51.2085192,-2.6471423,England,,
Existing Greggs,Greggs,57.607669,-3.6270801,Scotland,,
Existing Greggs,Greggs,51.67868,-4.1336282,Wales,,
Existing Greggs,Greggs,51.8290705,-2.5025163,England,,
Existing Greggs,Greggs,52.5175255,-1.9931456,England,,
Existing Greggs,Greggs,51.4103983,-0.8326927,England,,
Existing Greggs,Greggs,55.8765804,-4.2925091,Scotland,,
Existing Greggs,Greggs,51.4962591,-0.4464943,England,,
Existing Greggs,Greggs,51.4612397,-0.4817544,England,,
Existing Greggs,Greggs,51.5278738,-0.3531092,England,,
Existing Greggs,Greggs,51.5112799,-0.3778906,England,,
Existing Greggs,Greggs,51.4483831,-0.4474556,England,,
Existing Greggs,Greggs,55.7745908,-3.9216135,Scotland,,
Existing Greggs,Greggs,52.5996884,-0.2108927,England,,
Existing Greggs,Greggs,51.4777395,-3.7039567,Wales,,
Existing Greggs,Greggs,50.4007989,-5.0703181,England,,
Existing Greggs,Greggs,51.5590846,-1.828821,England,,
Existing Greggs,Greggs,52.6839749,-1.0895291,England,,
Existing Greggs,Greggs,51.472488,-0.0696429,England,,
Existing Greggs,Greggs,54.5484709,-3.5895727,England,,
Existing Greggs,Greggs,56.7231994,-2.464877,Scotland,,
Existing Greggs,Greggs,55.8589535,-4.2621137,Scotland,,
Existing Greggs,Greggs,51.5969981,-3.7855118,Wales,,
Existing Greggs,Greggs,51.7308857,-3.1344168,Wales,,
Existing Greggs,Greggs,51.4392271,-3.1756662,Wales,,
Existing Greggs,Greggs,57.1442697,-2.0968683,Scotland,,
Existing Greggs,Greggs,54.798993,-2.8697187,England,,
Existing Greggs,Greggs,51.1150224,-1.2546282,England,,
Existing Greggs,Greggs,53.4571046,-2.3367364,England,,
Existing Greggs,Greggs,52.9491413,-0.6788502,England,,
Existing Greggs,Greggs,55.9446083,-4.0318116,Scotland,,
Existing Greggs,Greggs,51.5085635,-3.3072439,Wales,,
Existing Greggs,Greggs,51.4884183,-0.3877993,England,,
Existing Greggs,Greggs,54.1791278,-2.7335655,England,,
Existing Greggs,Greggs,53.3006162,-2.4018621,England,,
Existing Greggs,Greggs,50.7167323,-3.4633283,England,,
Existing Greggs,Greggs,51.6812904,-0.3886223,England,,
Existing Greggs,Greggs,51.4055487,-0.9444428,England,,
Existing Greggs,Greggs,55.3982224,-1.6923799,England,,
Existing Greggs,Greggs,53.0111376,-2.22522,England,,
Existing Greggs,Greggs,53.2554531,-1.4282388,England,,
Existing Greggs,Greggs,51.581757,-1.7514218,England,,
Existing Greggs,Greggs,51.7829199,-2.036968,England,,
Existing Greggs,Greggs,55.8034724,-4.3350099,Scotland,,
Existing Greggs,Greggs,51.529953,-0.898172,England,,
Existing Greggs,Greggs,53.8159457,-1.8187282,England,,
Existing Greggs,Greggs,54.3401062,-2.7343205,England,,
Existing Greggs,Greggs,51.0297888,-2.2566458,England,,
Existing Greggs,Greggs,51.6719239,-4.6993952,Wales,,
Existing Greggs,Greggs,51.087117,1.1498848,England,,
Existing Greggs,Greggs,51.4414981,-1.0603445,England,,
Existing Greggs,Greggs,51.5092721,-0.7324686,England,,
Existing Greggs,Greggs,55.8664016,-3.6858561,Scotland,,
Existing Greggs,Greggs,51.5092897,-0.5938967,England,,
Existing Greggs,Greggs,53.9930052,-1.5397489,England,,
Existing Greggs,Greggs,51.5377536,0.7135566,England,,
Existing Greggs,Greggs,55.8762647,-4.3657713,Scotland,,
Existing Greggs,Greggs,55.9153168,-3.285228,Scotland,,
Existing Greggs,Greggs,51.6140316,-0.2756549,England,,
Existing Greggs,Greggs,51.1270503,-0.0162757,England,,
Existing Greggs,Greggs,55.8193953,-4.3411739,Scotland,,
Existing Greggs,Greggs,55.9404048,-4.3182008,Scotland,,
Existing Greggs,Greggs,51.4444121,-0.1518036,England,,
Existing Greggs,Greggs,51.6882552,-3.2289056,Wales,,
Existing Greggs,Greggs,50.7431768,-1.9462728,England,,
Existing Greggs,Greggs,51.6330693,-0.1295623,England,,
Existing Greggs,Greggs,50.8945065,-1.3204028,England,,
Existing Greggs,Greggs,51.7173942,-1.1972986,England,,
Existing Greggs,Greggs,50.9339443,-1.4706162,England,,
Existing Greggs,Greggs,52.4065657,-1.5757184,England,,
Existing Greggs,Greggs,50.9678465,-1.3521654,England,,
Existing Greggs,Greggs,53.5759305,-2.4278202,England,,
Existing Greggs,Greggs,56.0188751,-3.7228721,Scotland,,
Existing Greggs,Greggs,53.4006764,-3.1134228,England,,
Existing Greggs,Greggs,50.6095382,-1.957964,England,,
Existing Greggs,Greggs,56.3860794,-3.4372187,Scotland,,
Existing Greggs,Greggs,53.7620438,-2.7378936,England,,
Existing Greggs,Greggs,51.2146926,-1.5355722,England,,
Existing Greggs,Greggs,53.2009408,-1.3405911,England,,
Existing Greggs,Greggs,51.5937133,0.2185641,England,,
Existing Greggs,Greggs,51.9958734,-0.7173729,England,,
Existing Greggs,Greggs,52.39826,-1.4335953,England,,
Existing Greggs,Greggs,55.0015199,-1.6663354,England,,
Existing Greggs,Greggs,53.2740612,-3.3058896,Wales,,
Existing Greggs,Greggs,51.52691,-0.0615742,England,,
Existing Greggs,Greggs,52.4296793,-2.0188054,England,,
Existing Greggs,Greggs,52.0752429,0.4524621,England,,
Existing Greggs,Greggs,54.525943,-6.0023112,Northern Ireland,,
Existing Greggs,Greggs,53.278671,-2.9009403,England,,
Existing Greggs,Greggs,53.2235884,-3.0688908,Wales,,
Existing Greggs,Greggs,50.6403544,-3.5629146,England,,
Existing Greggs,Greggs,55.6089329,-4.6384961,Scotland,,
Existing Greggs,Greggs,53.7876877,-2.2505009,England,,
Existing Greggs,Greggs,51.6236817,-0.0588396,England,,
Existing Greggs,Greggs,53.4612331,-2.2247455,England,,
Existing Greggs,Greggs,50.6276432,-4.3711668,England,,
Existing Greggs,Greggs,53.961605,-2.7613653,England,,
Existing Greggs,Greggs,51.3252372,-0.75494,England,,
Existing Greggs,Greggs,53.7486491,-1.6331772,England,,
Existing Greggs,Greggs,51.3449567,0.1121274,England,,
Existing Greggs,Greggs,51.5003062,-2.5477467,England,,
Existing Greggs,Greggs,55.8620297,-4.2509628,Scotland,,
Existing Greggs,Greggs,52.8177111,-1.6515379,England,,
Existing Greggs,Greggs,51.6818648,-4.1602209,Wales,,
Existing Greggs,Greggs,53.7430661,-0.860587,England,,
Existing Greggs,Greggs,55.8833192,-4.2285063,Scotland,,
Existing Greggs,Greggs,51.5224248,-2.5880865,England,,
Existing Greggs,Greggs,51.3976357,-0.9848578,England,,
Existing Greggs,Greggs,51.3019796,-0.3302723,England,,
Existing Greggs,Greggs,51.81541,-0.7899667,England,,
Existing Greggs,Greggs,51.6535217,-0.0587474,England,,
Existing Greggs,Greggs,51.6342134,-0.0709501,England,,
Existing Greggs,Greggs,51.394108,0.5368296,England,,
Existing Greggs,Greggs,55.7605479,-4.1750526,Scotland,,
Existing Greggs,Greggs,50.9041993,-1.4045356,England,,
Existing Greggs,Greggs,53.7537003,-2.4408411,England,,
Existing Greggs,Greggs,51.6691297,-4.0395124,Wales,,
Existing Greggs,Greggs,51.287344,1.3375634,England,,
Existing Greggs,Greggs,51.580818,0.4465415,England,,
Existing Greggs,Greggs,53.4401492,-3.0455138,England,,
Existing Greggs,Greggs,50.8347874,-0.2061182,England,,
Existing Greggs,Greggs,53.4822404,-2.2404931,England,,
Existing Greggs,Greggs,52.9076088,-1.8553482,England,,
Existing Greggs,Greggs,56.0259734,-3.8172158,Scotland,,
Existing Greggs,Greggs,51.4770849,-0.026001,England,,
